STRUCTURE,STRUCTURE_ID,ACTION,LEI,LEGAL_NAME,COUNTRY_INCORPORATION,COUNTRY_HEADQUARTERS,CATEGORY,SUBCATEGORY,LEGAL_FORM,POSTAL_CODE
datastructure,MD:LEI_DATA(1.0),I,0292002317A4R1YH0E14,SUNTRUST BANK NIGERIA LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002322D4KC3E5246,AIICO INSURANCE PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002365F8L0XF5I46,ETRANZACT INTERNATIONAL PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200237D6N4H3G6E37,NEWDEVCO INVESTMENT AND SECURITIES COMPANY LIMITED,NG,NG,GENERAL,,9999,800211
datastructure,MD:LEI_DATA(1.0),I,029200238F8L0Z95I549,DANGOTE FLOUR MILLS PLC,NG,NG,GENERAL,,9999,101010
datastructure,MD:LEI_DATA(1.0),I,029200239B8P7V6L1I90,PARTHIAN PARTNERS LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292002400F3TA5D9063,AIC LIMITED,NG,NG,GENERAL,,9999,200263
datastructure,MD:LEI_DATA(1.0),I,0292002418B9S5C6I144,ARM INVESTMENT MANAGERS LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292002422D9O3VC3J74,CARDINALSTONE PARTNERS LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,029200243B7R7U7F1H07,ELIXIR ASSET MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200244B7K4Y2I1H10,ELIXIR SECURITIES LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200245E7L24H5CE39,LINKUP INVESTMENTS LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200246B8T4Z2E1I05,ELIXIR INVESTMENT PARTNERS LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,029200247V0K1R7A5B02,SHELL NIG. CLOSED PENSION FUND ADMINISTRATOR LTD,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292002488F5RI5F8875,BERGER PAINTS NIGERIA PLC,NG,NG,GENERAL,,9999,100282
datastructure,MD:LEI_DATA(1.0),I,029200248G4K0AI6E516,MAGNARTIS FINANCE AND INVESTMENT LTD,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002507C4T7VH2E72,AMNI INTERNATIONAL PETROLEUM DEVELOPMENT COMPANY LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002518C1T1Z3I205,INVESTAT CAPITAL MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101245
datastructure,MD:LEI_DATA(1.0),I,0292002520F7S7YA5H95,VETIVA FUND MANAGERS LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002536B2P9XG1C30,FIRST CITY ASSET MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292002546E2L9YG4C16,WEBB ENERGY LIMITED,NG,NG,GENERAL,,9999,900271
datastructure,MD:LEI_DATA(1.0),I,0292002558B1M4D4I186,NSL CAPITAL PARTNERS LIMITED,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,029200256B5R1D1G1F13,COMERCIO PARTNERS,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200257B5S7X3J1F35,COMERCIO PARTNERS ASSET MANAGEMENT,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002583C6S2ZD2G22,VETIVA SECURITIES LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200258F9S9WI5J946,SECURITIES AND CAPITAL MANAGEMENT COMPANY LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002595F3Q7UF5D85,VETIVA CAPITAL MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200261G6Q56G8FG36,UNION BANK OF NIGERIA PLC,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292002628D6N7A6I340,OOHRHII GLOBAL SERVICES LTD,NG,NG,GENERAL,,9999,200263
datastructure,MD:LEI_DATA(1.0),I,0292002658J9P5CI9J88,FSDH MERCHANT BANK LIMITED,NG,NG,GENERAL,,9999,100213
datastructure,MD:LEI_DATA(1.0),I,029200268F8M5YI5I629,ZENITH BANK PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292002698C7O8D8I276,GERGETI LIMITED,NG,NG,GENERAL,,9999,105102
datastructure,MD:LEI_DATA(1.0),I,0292002717G4T0CH6E65,FBNQUEST MERCHANT BANK LIMITED,NG,NG,GENERAL,,9999,101232
datastructure,MD:LEI_DATA(1.0),I,029200272C8R6X82I858,CORONATION MERCHANT BANK LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200273B1P7D1B7H95,TRANS-NATIONWIDE EXPRESS PLC,NG,NG,GENERAL,,9999,100001
datastructure,MD:LEI_DATA(1.0),I,029200283J1LD9B53J33,NEM INSURANCE PLC,NG,NG,GENERAL,,9999,101232
datastructure,MD:LEI_DATA(1.0),I,029200298A5K5WI0F567,FIDELITY BANK PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003053E9T6XD4J69,ZENITH NOMINEES LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200312A6K5CC0G563,UBA NOMINEE LIMITED,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,029200324B5N5B01F690,AXA MANSARD INSURANCE PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200325G5L3B56F539,FIRST PENSION CUSTODIAN NIGERIA LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003272D0K9BC3A91,VETIVA TRUSTEES LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200328C3N9YI2D660,ACCESS BANK PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003338A5N7X3I053,EDC FUND MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200334G7R8B36H825,ZENITH PENSIONS CUSTODIAN LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003353D9N2VD3J76,ZENITH ASSETS MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200337A6RH0G87A49,AFROMEDIA PLC,NG,NG,GENERAL,,9999,103101
datastructure,MD:LEI_DATA(1.0),I,0292003388F7P1D0I505,TNOG OIL AND GAS LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003393D9O8VD3J60,ZENITH CAPITAL LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003408E4S8W8I421,GLAMSHIRE INVESTMENTS LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003415E8N0UF4I92,ECOBANK DEVELOPMENT COMPANY LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003420A1T0UA0B05,INDORAMA ELEME FERTILIZER & CHEMICALS LIMITED,NG,NG,GENERAL,,9999,501101
datastructure,MD:LEI_DATA(1.0),I,0292003438D9L2ZI3J57,INVESTORS AND TRUST COMPANY LIMITED,NG,NG,GENERAL,,9999,101001
datastructure,MD:LEI_DATA(1.0),I,029200343C4N7D2E6H83,CITIBANK NIGERIA LIMITED,NG,NG,GENERAL,,9999,106104
datastructure,MD:LEI_DATA(1.0),I,0292003440E3M3A4D637,UNITY BANK PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003453H4K4UD7E71,AFRINVEST ASSET MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003467F8Q2AH5I17,CHAPEL HILL DENHAM MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003478D0L4U8I307,CHAPEL HILL DENHAM ADVISORY LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200348G1Q66B8GG83,ZENITH GENERAL INSURANCE COMPANY LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200349B6N0U9J1G94,RMB NIGERIA STOCKBROKERS LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003518C9N5Y2I221,DELEON INVESTMENT AND ASSETS MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,106104
datastructure,MD:LEI_DATA(1.0),I,0292003528E5M8V9I405,FINONE TECHNOLOGIES LIMITED,NG,NG,GENERAL,,9999,101245
datastructure,MD:LEI_DATA(1.0),I,0292003537G7M0WH6H47,AFRINVEST (WEST AFRICA) LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003540H0S4VA7A50,FBNQUEST ASSET MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,029200355B5N3V4F1F58,PSL CAPITAL LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,029200356G8T9W46I910,BONO ENERGY LIMITED,NG,NG,GENERAL,,9999,900271
datastructure,MD:LEI_DATA(1.0),I,0292003578A1M0Y8I087,AFFINITI CAPITAL MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,029200357C5T3AH2F910,REGENCY ALLIANCE INSURANCE PLC,NG,NG,GENERAL,,9999,100234
datastructure,MD:LEI_DATA(1.0),I,0292003588E2O0Z8I421,CREDENT INVESTMENT MANAGERS LTD,NG,NG,GENERAL,,9999,900271
datastructure,MD:LEI_DATA(1.0),I,0292003592F9Q8AC5J17,LEAD ASSET MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003601E9LB4J5157,FIRST NOMINEES NIGERIA LIMITED,NG,NG,GENERAL,,9999,101001
datastructure,MD:LEI_DATA(1.0),I,029200361B4P6B2F1E58,CREDENT CAPITAL AND ADVISORY LIMITED,NG,NG,GENERAL,,9999,900271
datastructure,MD:LEI_DATA(1.0),I,0292003626J3K6UG9D04,MTN NIGERIA COMMUNICATIONS PLC,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,029200363B3O4C4E1D09,DANE INVESTMENTS LIMITED,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,029200364B3Q4E1D8E27,RAK UNITY PETROLEUM PLC,NG,NG,GENERAL,,9999,102272
datastructure,MD:LEI_DATA(1.0),I,029200364B8N6X9F1I18,RAND MERCHANT BANK NIGERIA LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200365G8K6D16I536,LOTUS CAPITAL LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,029200366B7N0U0E1H59,EROTON EXPLORATION AND PRODUCTION COMPANY LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003678F3M2X5I579,RMB NIGERIA NOMINEES LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003685C4O2YF2E03,ENERGIA LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003695D0S7WF3A12,DUFIL PRIMA FOODS PLC,NG,NG,GENERAL,,9999,101283
datastructure,MD:LEI_DATA(1.0),I,029200370B2O2ZA1C754,FBN HOLDINGS PLC,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,029200370C9R1X2J8B30,FBNQUEST TRUSTEES LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003713E6O0AD4G79,MAINSTREET BANK CAPITAL LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003728E9K1CI4J66,CITYCODE TRUST AND INVESTMENT LIMITED,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292003737D4P1AH3E44,EFG HERMES NIGERIA LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200374B0P4B01A716,ROSTRUM INVESTMENT AND SECURITIES LIMITED,NG,NG,GENERAL,,9999,101212
datastructure,MD:LEI_DATA(1.0),I,029200375F8R6Z75I827,TRUSTBANC CAPITAL MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003768D9N8AI3J94,FSL SECURITIES LTD,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200377B3N0X3L1D94,ALONATI IDB LIMITED,NG,NG,GENERAL,,9999,105102
datastructure,MD:LEI_DATA(1.0),I,029200378B3O1B9I1D22,TITAN TRUST BANK LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003798B1N8U8I122,BELUGA ENERGY LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003818A1T1X5I052,FCMB GROUP PLC,NG,NG,GENERAL,,9999,101008
datastructure,MD:LEI_DATA(1.0),I,0292003823C8T7UD2I52,FCMB PENSIONS LIMITED,NG,NG,GENERAL,,9999,900001
datastructure,MD:LEI_DATA(1.0),I,0292003838F1R9C8I593,MAI AND NEL LTD,NG,NG,GENERAL,,9999,102361
datastructure,MD:LEI_DATA(1.0),I,0292003846E3R0XG4D42,GTI ASSET MANAGEMENT AND TRUST LIMITED,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292003868E7K2B6I423,DER ZUWACHS CREST CAPITAL LIMITED,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,0292003873E0K6YD4A95,GLOBAL SPECTRUM SERVICES PLC,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,0292003883D4O2XD3E55,ACCESS PENSION FUND CUSTODIAN LTD,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200388A7S7Z5I0H57,STANBIC IBTC HOLDINGS PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003898E7N8V6I421,NOVA MERCHANT BANK LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003906D6L4VG3G39,YUDERB INVESTMENTS AND SECURITIES LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003918F3N6B5I511,FSDH HOLDING COMPANY LIMITED,NG,NG,GENERAL,,9999,100001
datastructure,MD:LEI_DATA(1.0),I,0292003928C0S5A4I271,SIX THOUSAND INVESTMENTS LIMITED,NG,NG,GENERAL,,9999,106104
datastructure,MD:LEI_DATA(1.0),I,0292003931H3L6XB7D80,WOSBAB ENERGY SOLUTION NIGERIA LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292003946H7N9CG7H42,TECHINVEST LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292003950B8L3XA1I72,PURE FLOUR MILLS LIMITED,NG,NG,GENERAL,,9999,101283
datastructure,MD:LEI_DATA(1.0),I,0292003967C9R5XH2J81,DE UNITED FOODS INDUSTRIES LIMITED,NG,NG,GENERAL,,9999,101283
datastructure,MD:LEI_DATA(1.0),I,029200396H3K1YG7D555,STANBIC NOMINEES NIGERIA LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200397C7S92H9JC43,MEYER PLC,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,0292003988E8Q2ZI4I20,OLAM NIGERIA LIMITED,NG,NG,GENERAL,,9999,101283
datastructure,MD:LEI_DATA(1.0),I,0292003996A9OG0J7619,VITAFOAM NIGERIA PLC,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,029200400G0P56A7FG47,JULIUS BERGER NIGERIA PLC,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,0292004013C0QD2A8305,LAW UNION AND ROCK INSURANCE PLC,NG,NG,GENERAL,,9999,101212
datastructure,MD:LEI_DATA(1.0),I,0292004023E8N7XD4I91,NOTORE CHEMICAL INDUSTRIES PLC.,NG,NG,GENERAL,,9999,500101
datastructure,MD:LEI_DATA(1.0),I,029200405B5L5Y9M1F79,FRANK ANOVIC OIL AND GAS NIGERIA LIMITED,NG,NG,GENERAL,,9999,332008
datastructure,MD:LEI_DATA(1.0),I,0292004074A9M7VE0J84,MCNICHOLS CONSOLIDATED PLC,NG,NG,GENERAL,,9999,110103
datastructure,MD:LEI_DATA(1.0),I,0292004080B2O2UA1C87,AZURA POWER WEST AFRICA LTD,NG,NG,GENERAL,,9999,900001
datastructure,MD:LEI_DATA(1.0),I,029200408H7M7DI7H683,CUSTODIAN AND ALLIED PLC,NG,NG,GENERAL,,9999,101212
datastructure,MD:LEI_DATA(1.0),I,0292004091B1T2XB1B52,SKYMARK PARTNERS LIMITED,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,029200412G7N0Y06H675,COURTEVILLE BUSINESS SOLUTIONS PLC,NG,NG,GENERAL,,9999,101212
datastructure,MD:LEI_DATA(1.0),I,0292004137E6P2WH4G93,ROYAL SALT LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292004148G4L9B3I687,MVAN CCO 1 LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200415C4Q72E8HC32,UNIVERSAL INSURANCE PLC,NG,NG,GENERAL,,9999,100234
datastructure,MD:LEI_DATA(1.0),I,029200416G8O2Z36I723,ELLINGTON NIGERIA LTD,NG,NG,GENERAL,,9999,101212
datastructure,MD:LEI_DATA(1.0),I,0292004170C8N3UA2I75,METAL MANUFACTURING NIGERIA LIMITED,NG,NG,GENERAL,,9999,121101
datastructure,MD:LEI_DATA(1.0),I,029200417A8N7XH0I647,RED STAR EXPRESS PLC,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,0292004188G0O8U1I658,CAFINT RESOURCES LIMITED,NG,NG,GENERAL,,9999,500272
datastructure,MD:LEI_DATA(1.0),I,0292004192C9S2VC2J20,RELIANCE CHEMICAL PRODUCTS LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292004207C8S5YH2I73,NPF MICROFINANCE BANK PLC,NG,NG,GENERAL,,9999,101232
datastructure,MD:LEI_DATA(1.0),I,029200421B2S3W5N1C65,LOTUS BANK LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292004228E0L0U3I469,IKUJE EQUITY TRADING LTD,NG,NG,GENERAL,,9999,900001
datastructure,MD:LEI_DATA(1.0),I,0292004238F3R6AI5D38,TIDDO SECURITIES LIMITED,NG,NG,GENERAL,,9999,900001
datastructure,MD:LEI_DATA(1.0),I,0292004248F4N2XI5E59,CALYX SECURITIES LIMITED,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292004258F9P7WI5J25,GREENWICH MERCHANT BANK LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292004268H8Q5C7I717,STRUCTUREDSECURE GOLDINVEST SPV PLC,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292004278B1P9BI1B09,DAAR COMMUNICATIONS PLC,NG,NG,GENERAL,,9999,900211
datastructure,MD:LEI_DATA(1.0),I,0292004288A4T9A3I015,ALPHA MORGAN CAPITAL MANAGERS LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200428G6N7AI6G645,LINKAGE ASSURANCE PLC,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,029200429C1N12B6BC48,DN TYRE AND RUBBER PLC,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,0292004308B8Q8D2I144,ALONATI CAPITAL LIMITED,NG,NG,GENERAL,,9999,101283
datastructure,MD:LEI_DATA(1.0),I,0292004318G5N7B1I676,BLACKBIRCH CAPITAL LIMITED,NG,NG,GENERAL,,9999,101251
datastructure,MD:LEI_DATA(1.0),I,0292004328F5M6C2I582,AFRICHANGE TECHNOLOGIES AND SERVICES NIGERIA LIMITED,NG,NG,GENERAL,,9999,110282
datastructure,MD:LEI_DATA(1.0),I,0292004330E5P4YA4F19,LORNA NIGERIA LIMITED,NG,NG,GENERAL,,9999,100263
datastructure,MD:LEI_DATA(1.0),I,029200436B4L2Z9K1E70,JUMPSTART LIMITED,NG,NG,GENERAL,,9999,101283
datastructure,MD:LEI_DATA(1.0),I,029200436B7LG1H56B89,CEMENT COMPANY OF NORTHERN NIGERIA PLC,NG,NG,GENERAL,,9999,840101
datastructure,MD:LEI_DATA(1.0),I,029200437C2O2X22C760,SUDELETTRA NIGERIA LIMITED,NG,NG,GENERAL,,9999,500272
datastructure,MD:LEI_DATA(1.0),I,029200438B5R4C5E1F82,SERVAPPS LIMITED,NG,NG,GENERAL,,9999,100234
datastructure,MD:LEI_DATA(1.0),I,0292004392H8P3C7I743,BERACHAH CHILDREN'S ORGANIZATION,NG,NG,GENERAL,,9999,110001
datastructure,MD:LEI_DATA(1.0),I,0292004408E2N5C0I417,REPOHOUSE LIMITED,NG,NG,GENERAL,,9999,101245
datastructure,MD:LEI_DATA(1.0),I,0292004418C5P3Y6I290,CAVIDEL LIMITED,NG,NG,GENERAL,,9999,100224
datastructure,MD:LEI_DATA(1.0),I,0292004428B6N8Y2I119,NIGERIA MORTGAGE REFINANCE COMPANY,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292004433E1P1VD4B21,CONSTANT CAPITAL MARKETS AND SECURITIES LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292004448C0N9D9I253,CRUXSTONE DEVELOPMENT AND INVESTMENT LIMITED,NG,NG,GENERAL,,9999,105102
datastructure,MD:LEI_DATA(1.0),I,0292004458E6L5A6I433,JAVIMA INVESTMENT LIMITED,NG,NG,GENERAL,,9999,105102
datastructure,MD:LEI_DATA(1.0),I,0292004469M5WJ6F7922,ABBE-JOHNSON BUSINESS CONSEPT,NG,NG,GENERAL,,9999,234039
datastructure,MD:LEI_DATA(1.0),I,029200447B6P9B6N1G18,CORDROS SECURITIES LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292004488G9K8Y1I649,GUARANTY TRUST HOLDING COMPANY PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200448B5I1F8B5I87,UNILEVER NIGERIA PLC,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,0292004498H3S7I7D920,BELFRY INVESTMENTS AND SECURITIES LIMITED,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,0292004508E6S2B8I491,CORDROS TRUSTEES LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,029200451G9P5C56J708,PAC ASSET MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292004528G9O0V8I626,XPAT MARKET SOLUTIONS AND CONSULT LIMITED,NG,NG,GENERAL,,9999,520220
datastructure,MD:LEI_DATA(1.0),I,0292004535H2Q4BF7C84,JAIZ BANK PLC,NG,NG,GENERAL,,9999,900211
datastructure,MD:LEI_DATA(1.0),I,0292004548H8P7U8I790,VEGA SECURITIES LIMITED,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,0292004558B0R5B7I133,ARM TRADITIONAL ASSET MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292004568D6M9Y0I395,IBR-GLOBAL MARKETS LTD,NG,NG,GENERAL,,9999,101283
datastructure,MD:LEI_DATA(1.0),I,029200457B1M2Y3I1B19,MAGRAMS CAPITAL LTD,NG,NG,GENERAL,,9999,106103
datastructure,MD:LEI_DATA(1.0),I,0292004583F0Q1XD5A83,FORELIGHT ENERGY SOLUTIONS LIMITED,NG,NG,GENERAL,,9999,500101
datastructure,MD:LEI_DATA(1.0),I,029200458H6K8XI7G528,ABBEY MORTGAGE BANK PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292004598C8Q8Y7I294,NEVEAH LIMITED,NG,NG,GENERAL,,9999,900271
datastructure,MD:LEI_DATA(1.0),I,0292004638B5N7I1F648,FRIESLANDCAMPINA WAMCO NIGERIA PLC,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,029200463E1OD4B73E33,OANDO PLC,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200464B2K4D1J1C78,QUANT INVESTMENT MANAGERS LIMITED,NG,NG,GENERAL,,9999,101251
datastructure,MD:LEI_DATA(1.0),I,0292004658F0L2UI5A92,TECON OIL SERVICE LTD,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,029200466J5P9U79F711,FIRST EXPLORATION AND PETROLEUM DEVELOPMENT COMPANY LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292004676F9T9ZG5J12,AUTO MERIDIAN LIMITED,NG,NG,GENERAL,,9999,100271
datastructure,MD:LEI_DATA(1.0),I,029200468B4N9U6G1E84,MARATHON ASSET AND FUND MANAGEMENT LIMITED,NG,NG,GENERAL,,9999,101241
datastructure,MD:LEI_DATA(1.0),I,0292004698H3T9Y9I711,THE OAK CAPITAL LIMITED,NG,NG,GENERAL,,9999,101233
datastructure,MD:LEI_DATA(1.0),I,0292004700H8Q8A7I815,PARCO ENTERPRISES NIGERIA LIMITED,NG,NG,GENERAL,,9999,101254
datastructure,MD:LEI_DATA(1.0),I,0292004716J3O0XG9D10,AFRICAN STEEL MILLS NIGERIA LIMITED,NG,NG,GENERAL,,9999,104101
datastructure,MD:LEI_DATA(1.0),I,029200472D9P1C3J7B50,CONTINENTAL REINSURANCE PLC,NG,NG,GENERAL,,9999,100221
datastructure,MD:LEI_DATA(1.0),I,029200473J6M8W29G674,TWININGS OVALTINE NIGERIA LIMITED,NG,NG,GENERAL,,9999,100001
datastructure,MD:LEI_DATA(1.0),I,0292004753C7N5UD2H36,BUA FOODS PLC,NG,NG,GENERAL,,9999,101241
